id;species;TRIM;title;transcripts;location
102533175;Vicugna pacos;34;LOC102533175 tripartite motif-containing protein 34;['XR_004191546.1', 'XM_031681304.1', 'XR_004191545.1', 'XM_031681302.1', 'XM_031681301.1', 'XM_006203600.3', 'XM_031681300.1', 'XM_031681299.1', 'XM_015238513.2'];NW_021964172.1
102530438;Vicugna pacos;6;TRIM6 tripartite motif containing 6;['XM_031681305.1'];NW_021964172.1
102533408;Vicugna pacos;22;LOC102533408 E3 ubiquitin-protein ligase TRIM22-like;['XM_031681307.1'];NW_021964172.1
102533904;Vicugna pacos;5;LOC102533904 tripartite motif-containing protein 5-like;['XM_015238519.2', 'XM_031681306.1', 'XM_015238518.2'];NW_021964172.1
115524493;Lynx canadensis;6;TRIM6 tripartite motif containing 6;['XM_030330820.1'];NC_044312.2
115524491;Lynx canadensis;22;LOC115524491 E3 ubiquitin-protein ligase TRIM22-like;[];NC_044312.2
115524494;Lynx canadensis;5;LOC115524494 tripartite motif-containing protein 5-like;['XM_030330821.2'];NC_044312.2
115524492;Lynx canadensis;34;LOC115524492 tripartite motif-containing protein 34-like;['XM_030330818.1'];NC_044312.2
111159592;Enhydra lutris kenyoni;22;LOC111159592 tripartite motif containing 22;['XM_022522130.1', 'XM_022522129.1', 'XM_022522128.1'];NW_019154152.1
111159594;Enhydra lutris kenyoni;6;LOC111159594 tripartite motif containing 6;['XM_022522133.1'];NW_019154152.1
111159593;Enhydra lutris kenyoni;34;LOC111159593 tripartite motif-containing protein 34-like;['XM_022522132.1', 'XM_022522131.1'];NW_019154152.1
713814;Macaca mulatta;22;TRIM22 tripartite motif containing 22;['XM_015115035.2', 'NM_001113359.1'];NC_041767.1
100568287;Macaca mulatta;34;TRIM34 tripartite motif containing 34;['NM_001205182.3', 'XM_028832487.1', 'XM_028832486.1', 'XM_015115025.2'];NC_041767.1
574288;Macaca mulatta;5;TRIM5 tripartite motif containing 5;['NM_001032910.1'];NC_041767.1
100428125;Macaca mulatta;6;TRIM6 tripartite motif containing 6;['NM_001205183.2', 'XM_028832481.1', 'XM_028832480.1'];NC_041767.1
116893158;Rattus rattus;6;Trim6 tripartite motif containing 6;['XM_032895075.1'];NC_046155.1
101102669;Ovis aries;34;TRIM34 tripartite motif containing 34;['XM_042233136.1', 'XM_012095908.3', 'XM_042233135.1', 'XM_012095907.3'];NC_056068.1
101103179;Ovis aries;6;TRIM6 tripartite motif containing 6;['XM_004016233.5'];NC_056068.1
105614607;Ovis aries;5;LOC105614607 tripartite motif-containing protein 5-like;['NM_001318072.1'];NC_056068.1
101119159;Ovis aries;5;LOC101119159 tripartite motif-containing protein 5-like;['XM_042233133.1', 'XM_042233132.1', 'XM_042233131.1', 'XM_042233130.1', 'XM_042233129.1', 'XM_042233128.1', 'XM_012095905.4'];NC_056068.1
101118897;Ovis aries;5;LOC101118897 tripartite motif-containing protein 5-like;['XR_006056363.1', 'XR_006056362.1', 'XM_042233125.1', 'XR_006056361.1', 'XM_042233124.1', 'XM_042233123.1', 'XM_042233122.1'];NC_056068.1
114118416;Ovis aries;5;LOC114118416 tripartite motif-containing protein 5-like;['XR_003591784.2', 'XM_042233126.1', 'XM_027979443.2'];NC_056068.1
114118420;Ovis aries;5;LOC114118420 tripartite motif-containing protein 5-like;['XM_042233127.1'];NC_056068.1
105614127;Ovis aries;5;LOC105614127 tripartite motif-containing protein 5-like;[];NC_056068.1
114098385;Marmota flaviventris;6;Trim6 tripartite motif containing 6;['XM_027942600.1', 'XM_027942598.1', 'XM_027942597.1', 'XM_027942596.1'];NW_023144713.1
114098349;Marmota flaviventris;5;Trim5 tripartite motif containing 5;['XM_027942536.2', 'XM_027942535.1'];NW_023144713.1
114098491;Marmota flaviventris;5;LOC114098491 tripartite motif-containing protein 5-like;['XM_027942740.1', 'XM_027942739.1', 'XM_027942737.1'];NW_023144713.1
114091398;Marmota flaviventris;6;LOC114091398 tripartite motif-containing protein 6-like;[];NW_023144847.1
100963455;Otolemur garnettii;34;LOC100963455 tripartite motif-containing protein 34;['XM_023512841.1', 'XM_023512819.1', 'XM_023512799.1'];NW_003852396.1
111725078;Otolemur garnettii;6;TRIM6 tripartite motif containing 6;['XM_023512903.1', 'XM_023512881.1'];NW_003852396.1
100963773;Otolemur garnettii;5;LOC100963773 tripartite motif-containing protein 5;['XM_023509746.1'];NW_003852396.1
105887415;Otolemur garnettii;5;LOC105887415 tripartite motif-containing protein 5-like;['XM_023512941.1'];NW_003852396.1
119537743;Choloepus didactylus;6;TRIM6 tripartite motif containing 6;['XM_037840289.1', 'XM_037840288.1', 'XM_037840287.1', 'XM_037840286.1'];NC_051312.1
119537742;Choloepus didactylus;5;LOC119537742 tripartite motif-containing protein 5-like;['XM_037840285.1', 'XM_037840283.1'];NC_051312.1
119537737;Choloepus didactylus;5;LOC119537737 tripartite motif-containing protein 5-like;['XR_005217457.1', 'XR_005217456.1', 'XM_037840276.1'];NC_051312.1
119531704;Choloepus didactylus;6;LOC119531704 tripartite motif-containing protein 6-like;[];NC_051310.1
119530551;Choloepus didactylus;6;LOC119530551 tripartite motif-containing protein 6-like;[];NC_051309.1
119505000;Choloepus didactylus;6;LOC119505000 tripartite motif-containing protein 6-like;[];NC_051316.1
119255566;Talpa occidentalis;5;LOC119255566 tripartite motif-containing protein 5-like;['XM_037522819.1', 'XM_037522818.1', 'XM_037522817.1', 'XM_037522816.1', 'XM_037522815.1', 'XM_037522813.1'];NW_023603184.1
119255565;Talpa occidentalis;34;LOC119255565 tripartite motif-containing protein 34-like;['XM_037522812.1', 'XM_037522811.1', 'XM_037522810.1', 'XM_037522809.1', 'XM_037522808.1', 'XM_037522807.1'];NW_023603184.1
119255574;Talpa occidentalis;5;LOC119255574 tripartite motif-containing protein 5-like;['XM_037522831.1', 'XM_037522830.1', 'XM_037522829.1'];NW_023603184.1
119255567;Talpa occidentalis;5;LOC119255567 tripartite motif-containing protein 5-like;['XM_037522822.1', 'XM_037522821.1', 'XM_037522820.1'];NW_023603184.1
119255573;Talpa occidentalis;34;LOC119255573 tripartite motif-containing protein 34-like;['XM_037522828.1'];NW_023603184.1
119255572;Talpa occidentalis;6;LOC119255572 tripartite motif-containing protein 6-like;['XM_037522826.1'];NW_023603184.1
119255571;Talpa occidentalis;34;LOC119255571 tripartite motif-containing protein 34-like;['XM_037522825.1'];NW_023603184.1
119255570;Talpa occidentalis;5;LOC119255570 tripartite motif-containing protein 5-like;['XM_037522824.1'];NW_023603184.1
119255568;Talpa occidentalis;6;LOC119255568 tripartite motif-containing protein 6-like;['XM_037522823.1'];NW_023603184.1
119255563;Talpa occidentalis;5;LOC119255563 tripartite motif-containing protein 5-like;['XM_037522806.1'];NW_023603184.1
119254980;Talpa occidentalis;5;LOC119254980 tripartite motif-containing protein 5-like;['XM_037522005.1'];NW_023603184.1
119254979;Talpa occidentalis;5;LOC119254979 tripartite motif-containing protein 5-like;['XM_037522004.1'];NW_023603184.1
119254978;Talpa occidentalis;5;LOC119254978 tripartite motif-containing protein 5-like;['XM_037522003.1'];NW_023603184.1
119255575;Talpa occidentalis;34;LOC119255575 tripartite motif-containing protein 34-like;[];NW_023603184.1
119255564;Talpa occidentalis;5;LOC119255564 tripartite motif-containing protein 5-like;[];NW_023603184.1
101353709;Trichechus manatus latirostris;6;LOC101353709 tripartite motif containing 6;['XM_004389079.2', 'XM_004389076.2', 'XM_012559317.1'];NW_004444168.1
101353205;Trichechus manatus latirostris;22;LOC101353205 E3 ubiquitin-protein ligase TRIM22;['XM_023743012.1', 'XM_023743011.1', 'XM_004389072.2', 'XM_023743010.1'];NW_004444168.1
101353454;Trichechus manatus latirostris;5;LOC101353454 tripartite motif-containing protein 5-like;['XM_023743016.1', 'XM_023743015.1', 'XM_023743014.1', 'XM_023743013.1', 'XM_004389073.2'];NW_004444168.1
105755963;Trichechus manatus latirostris;34;LOC105755963 tripartite motif-containing protein 34-like;['XM_023743019.1', 'XM_012559289.2'];NW_004444168.1
101347050;Trichechus manatus latirostris;5;LOC101347050 tripartite motif-containing protein 5-like;[];NW_004444168.1
121145225;Ochotona curzoniae;5;LOC121145225 tripartite motif-containing protein 5-like;['XM_040963935.1', 'XM_040963934.1', 'XM_040963933.1', 'XM_040963932.1'];NW_024467108.1
121145226;Ochotona curzoniae;6;LOC121145226 tripartite motif-containing protein 6-like;['XM_040963938.1', 'XM_040963937.1'];NW_024467108.1
112911751;Vulpes vulpes;22;TRIM22 tripartite motif containing 22;['XM_025988426.1'];NW_020356712.1
112911744;Vulpes vulpes;6;TRIM6 tripartite motif containing 6;['XM_025988421.1', 'XM_025988420.1', 'XM_025988419.1'];NW_020356712.1
112911742;Vulpes vulpes;34;LOC112911742 tripartite motif-containing protein 34-like;['XM_025988418.1'];NW_020356712.1
105818435;Propithecus coquereli;5;TRIM5 tripartite motif containing 5;['XM_012654429.1'];NW_012150174.1
105818436;Propithecus coquereli;34;LOC105818436 tripartite motif-containing protein 34-like;['XM_012654430.1'];NW_012150174.1
101363551;Odobenus rosmarus divergens;22;TRIM22 tripartite motif containing 22;['XM_012564923.1'];NW_004450605.1
101363249;Odobenus rosmarus divergens;34;LOC101363249 tripartite motif-containing protein 34;['XM_004407582.1'];NW_004450605.1
101372504;Odobenus rosmarus divergens;6;TRIM6 tripartite motif containing 6;['XM_004407567.2'];NW_004450605.1
105757834;Odobenus rosmarus divergens;5;LOC105757834 tripartite motif-containing protein 5-like;['XM_012564921.1'];NW_004450605.1
118664740;Myotis myotis;6;TRIM6 tripartite motif containing 6;['XM_036325208.1'];NW_023416314.1
118664737;Myotis myotis;22;LOC118664737 E3 ubiquitin-protein ligase TRIM22-like;['XM_036325204.1', 'XM_036325203.1', 'XM_036325201.1'];NW_023416314.1
118664741;Myotis myotis;22;LOC118664741 E3 ubiquitin-protein ligase TRIM22-like;['XM_036325211.1', 'XM_036325210.1', 'XM_036325209.1'];NW_023416314.1
118664744;Myotis myotis;5;LOC118664744 tripartite motif-containing protein 5-like;['XM_036325215.1', 'XM_036325214.1', 'XM_036325213.1'];NW_023416314.1
118664748;Myotis myotis;5;LOC118664748 tripartite motif-containing protein 5-like;['XM_036325218.1'];NW_023416314.1
118664747;Myotis myotis;5;LOC118664747 tripartite motif-containing protein 5-like;['XM_036325217.1'];NW_023416314.1
118664739;Myotis myotis;5;LOC118664739 tripartite motif-containing protein 5-like;['XM_036325207.1'];NW_023416314.1
118664400;Myotis myotis;5;LOC118664400 tripartite motif-containing protein 5-like;['XM_036324460.1'];NW_023416314.1
118664738;Myotis myotis;34;LOC118664738 tripartite motif-containing protein 34-like;['XR_004970395.1', 'XM_036325206.1', 'XM_036325205.1'];NW_023416314.1
118650724;Myotis myotis;5;LOC118650724 tripartite motif-containing protein 5-like;[];NW_023416335.1
118650515;Myotis myotis;5;LOC118650515 tripartite motif-containing protein 5-like;[];NW_023416335.1
113914829;Zalophus californianus;22;LOC113914829 E3 ubiquitin-protein ligase TRIM22;['XM_027580389.2'];NC_045605.1
113914831;Zalophus californianus;6;TRIM6 tripartite motif containing 6;['XM_027580394.2', 'XM_027580393.2', 'XM_027580392.2', 'XM_027580391.2', 'XM_027580390.2'];NC_045605.1
118356077;Zalophus californianus;22;LOC118356077 E3 ubiquitin-protein ligase TRIM22-like;['XM_035722823.1'];NC_045605.1
113914832;Zalophus californianus;34;LOC113914832 tripartite motif-containing protein 34-like;['XM_035722655.1', 'XM_027580395.2'];NC_045605.1
100469189;Ailuropoda melanoleuca;22;LOC100469189 E3 ubiquitin-protein ligase TRIM22;['XM_034667615.1'];NC_048225.1
100476251;Ailuropoda melanoleuca;6;TRIM6 tripartite motif containing 6;['XR_004627174.1', 'XM_034666465.1', 'XM_034666464.1', 'XM_034666463.1', 'XM_034666462.1', 'XM_011233425.3'];NC_048225.1
100475749;Ailuropoda melanoleuca;34;LOC100475749 tripartite motif-containing protein 34;['XM_034650113.1'];NW_023179692.1
118981022;Sturnira hondurensis;6;TRIM6 tripartite motif containing 6;['XM_037037749.1'];NW_023530805.1
118990795;Sturnira hondurensis;22;LOC118990795 E3 ubiquitin-protein ligase TRIM22-like;['XM_037051564.1', 'XM_037051563.1', 'XM_037051562.1'];NW_023513791.1
118990794;Sturnira hondurensis;22;LOC118990794 E3 ubiquitin-protein ligase TRIM22-like;['XM_037051561.1', 'XM_037051560.1', 'XM_037051559.1'];NW_023513791.1
118979467;Sturnira hondurensis;5;LOC118979467 tripartite motif-containing protein 5-like;['XM_037035521.1', 'XM_037035520.1', 'XM_037035519.1', 'XM_037035518.1', 'XM_037035517.1', 'XM_037035516.1'];NW_023529723.1
118990796;Sturnira hondurensis;5;LOC118990796 tripartite motif-containing protein 5-like;['XM_037051569.1', 'XM_037051568.1', 'XM_037051567.1', 'XM_037051566.1', 'XM_037051565.1'];NW_023513791.1
118981020;Sturnira hondurensis;34;LOC118981020 tripartite motif-containing protein 34-like;['XM_037037748.1', 'XM_037037747.1'];NW_023530805.1
118981016;Sturnira hondurensis;5;LOC118981016 tripartite motif-containing protein 5-like;['XM_037037745.1'];NW_023530805.1
118975708;Sturnira hondurensis;5;LOC118975708 tripartite motif-containing protein 5-like;['XM_037029792.1'];NW_023527695.1
118990836;Sturnira hondurensis;5;LOC118990836 tripartite motif-containing protein 5-like;[];NW_023513791.1
118975331;Sturnira hondurensis;5;LOC118975331 tripartite motif-containing protein 5-like;[];NW_023527424.1
120225583;Hyaena hyaena;6;TRIM6 tripartite motif containing 6;['XM_039223771.1', 'XM_039223770.1', 'XM_039223769.1', 'XM_039223768.1', 'XM_039223767.1', 'XM_039223766.1'];NW_024082073.1
120225582;Hyaena hyaena;22;LOC120225582 E3 ubiquitin-protein ligase TRIM22-like;[];NW_024082073.1
120225598;Hyaena hyaena;5;LOC120225598 tripartite motif-containing protein 5-like;['XR_005526836.1', 'XM_039223788.1'];NW_024082073.1
120225584;Hyaena hyaena;34;LOC120225584 tripartite motif-containing protein 34-like;['XM_039223772.1'];NW_024082073.1
102490990;Tupaia chinensis;22;TRIM22 tripartite motif containing 22;['XM_006161950.3', 'XM_027765714.1', 'XM_006161949.3'];NW_006199376.1
102472225;Tupaia chinensis;6;TRIM6 tripartite motif containing 6;['XM_014593298.2', 'XM_014593297.2', 'XM_006162531.3', 'XM_006162530.3'];NW_006200055.1
102478391;Tupaia chinensis;5;LOC102478391 tripartite motif-containing protein 5;['XM_027765991.1'];NW_006200055.1
102489998;Tupaia chinensis;5;LOC102489998 tripartite motif-containing protein 5;['XM_027765715.1'];NW_006199376.1
102488769;Tupaia chinensis;5;LOC102488769 tripartite motif-containing protein 5-like;['XM_027765716.1'];NW_006199376.1
114004464;Tupaia chinensis;5;LOC114004464 tripartite motif-containing protein 5-like;[];NW_006200055.1
102496332;Tupaia chinensis;5;LOC102496332 tripartite motif-containing protein 5-like;[];NW_006159555.1
102489183;Tupaia chinensis;5;LOC102489183 tripartite motif-containing protein 5-like;[];NW_006199376.1
102485842;Tupaia chinensis;5;LOC102485842 tripartite motif-containing protein 5-like;[];NW_006199369.1
102473181;Tupaia chinensis;5;LOC102473181 tripartite motif-containing protein 5-like;[];NW_006209503.1
101405283;Ceratotherium simum simum;22;LOC101405283 E3 ubiquitin-protein ligase TRIM22;['XM_004418317.2'];NW_004454156.1
101404056;Ceratotherium simum simum;34;LOC101404056 tripartite motif-containing protein 34;['XM_004418313.2'];NW_004454156.1
101389586;Ceratotherium simum simum;6;LOC101389586 tripartite motif-containing protein 6;['XM_014779710.1'];NW_004454341.1
106800778;Ceratotherium simum simum;22;LOC106800778 E3 ubiquitin-protein ligase TRIM22-like;['XM_014782355.1', 'XM_014782348.1'];NW_004454156.1
101404755;Ceratotherium simum simum;22;LOC101404755 E3 ubiquitin-protein ligase TRIM22-like;['XM_014782379.1'];NW_004454156.1
101402130;Ceratotherium simum simum;22;LOC101402130 E3 ubiquitin-protein ligase TRIM22-like;['XM_014782367.1'];NW_004454156.1
106800781;Ceratotherium simum simum;22;LOC106800781 E3 ubiquitin-protein ligase TRIM22-like;[];NW_004454156.1
101402390;Ceratotherium simum simum;22;LOC101402390 E3 ubiquitin-protein ligase TRIM22-like;[];NW_004454156.1
101401874;Ceratotherium simum simum;22;LOC101401874 E3 ubiquitin-protein ligase TRIM22-like;[];NW_004454156.1
101404325;Ceratotherium simum simum;5;LOC101404325 tripartite motif-containing protein 5-like;['XM_004418314.2'];NW_004454156.1
101403177;Ceratotherium simum simum;5;LOC101403177 tripartite motif-containing protein 5-like;['XM_014782392.1'];NW_004454156.1
106800790;Ceratotherium simum simum;5;LOC106800790 tripartite motif-containing protein 5-like;[];NW_004454156.1
106800083;Ceratotherium simum simum;5;LOC106800083 tripartite motif-containing protein 5-like;[];NW_004454156.1
101405806;Ceratotherium simum simum;5;LOC101405806 tripartite motif-containing protein 5-like;[];NW_004454156.1
106800002;Ceratotherium simum simum;22;LOC106800002 E3 ubiquitin-protein ligase TRIM22 pseudogene;[];NW_004454156.1
120876604;Oryx dammah;6;TRIM6 tripartite motif containing 6;['XM_040258579.1'];NW_024070201.1
120876597;Oryx dammah;5;LOC120876597 tripartite motif-containing protein 5-like;['XR_005724191.1', 'XM_040258575.1', 'XM_040258573.1', 'XM_040258572.1'];NW_024070201.1
120860663;Oryx dammah;5;LOC120860663 tripartite motif-containing protein 5-like;['XM_040236419.1', 'XR_005720402.1', 'XM_040236418.1'];NW_024080550.1
120876603;Oryx dammah;34;LOC120876603 tripartite motif-containing protein 34-like;['XM_040258577.1'];NW_024070201.1
120876602;Oryx dammah;5;LOC120876602 tripartite motif-containing protein 5-like;['XM_040258576.1'];NW_024070201.1
120859842;Oryx dammah;5;LOC120859842 tripartite motif-containing protein 5-like;['XM_040235781.1'];NW_024073521.1
120876600;Oryx dammah;5;LOC120876600 tripartite motif-containing protein 5-like;[];NW_024070201.1
120876599;Oryx dammah;5;LOC120876599 tripartite motif-containing protein 5-like;[];NW_024070201.1
120875895;Oryx dammah;34;LOC120875895 tripartite motif-containing protein 34-like;[];NW_024070201.1
120875894;Oryx dammah;5;LOC120875894 tripartite motif-containing protein 5-like;[];NW_024070201.1
109687290;Castor canadensis;34;Trim34 tripartite motif containing 34;['XM_020165121.1', 'XM_020165120.1'];NW_017870579.1
109687291;Castor canadensis;6;Trim6 tripartite motif containing 6;['XM_020165122.1'];NW_017870579.1
110320438;Mus pahari;5;Trim5 tripartite motif containing 5;['XM_021196485.2', 'XM_021196478.2', 'XM_021196470.2', 'XM_029540879.1'];NC_034590.1
110320460;Mus pahari;6;Trim6 tripartite motif containing 6;['XM_029540886.1'];NC_034590.1
110320469;Mus pahari;34;LOC110320469 tripartite motif-containing protein 34A;['XM_021196514.2', 'XM_021196522.1'];NC_034590.1
105061840;Camelus bactrianus;6;TRIM6 tripartite motif containing 6;['XM_045509872.1', 'XM_045509871.1', 'XM_010945976.1'];NW_011511198.1
105076717;Camelus bactrianus;5;LOC105076717 tripartite motif-containing protein 5-like;['XM_045523899.1', 'XM_010964982.2', 'XM_045523898.1', 'XM_010964980.2', 'XM_010964983.1', 'XM_010964982.1', 'XM_010964981.1', 'XM_010964980.1'];NW_011516265.1
105061839;Camelus bactrianus;34;LOC105061839 tripartite motif-containing protein 34-like;['XR_006721674.1', 'XR_006721673.1', 'XM_045509870.1', 'XM_045509869.1', 'XM_045509868.1', 'XM_045509867.1', 'XM_045509866.1', 'XM_045509865.1', 'XM_045509864.1', 'XM_010945975.2', 'XM_045509863.1', 'XM_010945975.1'];NW_011511198.1
123614324;Camelus bactrianus;5;LOC123614324 tripartite motif-containing protein 5-like;['XM_045509877.1'];NW_011511198.1
105082467;Camelus bactrianus;5;LOC105082467 tripartite motif-containing protein 5-like;['XM_010972031.2', 'XM_010972031.1'];NW_011543864.1
105064149;Camelus bactrianus;5;LOC105064149 tripartite motif-containing protein 5-like;['XM_010948973.2', 'XM_010948973.1'];NW_011511760.1
105063554;Camelus bactrianus;5;LOC105063554 tripartite motif-containing protein 5;['XM_010948132.2', 'XM_010948132.1'];NW_011509979.1
121021159;Puma yagouaroundi;6;TRIM6 tripartite motif containing 6;['XM_040461387.1', 'XM_040461386.1'];NW_024412472.1
121021160;Puma yagouaroundi;22;LOC121021160 E3 ubiquitin-protein ligase TRIM22-like;['XM_040461388.1'];NW_024412472.1
121021158;Puma yagouaroundi;34;LOC121021158 tripartite motif-containing protein 34-like;['XM_040461385.1', 'XM_040461384.1', 'XM_040461383.1', 'XM_040461381.1', 'XM_040461380.1'];NW_024412472.1
121016665;Puma yagouaroundi;6;LOC121016665 tripartite motif-containing protein 6-like;['XM_040454385.1'];NW_024412443.1
112407662;Neophocaena asiaeorientalis asiaeorientalis;6;TRIM6 tripartite motif containing 6;['XM_024757038.1'];NW_020174438.1
118899726;Balaenoptera musculus;6;TRIM6 tripartite motif containing 6;['XM_036861628.1', 'XM_036861627.1'];NC_045792.1
102764759;Myotis davidii;6;LOC102764759 tripartite motif-containing protein 6;['XM_015560147.1', 'XM_015560110.1', 'XM_015560087.1', 'XM_006752599.2'];NW_006281839.1
102752970;Myotis davidii;5;LOC102752970 tripartite motif-containing protein 5;['XM_006767923.2'];NW_006293959.1
107182031;Myotis davidii;22;LOC107182031 E3 ubiquitin-protein ligase TRIM22-like;['XM_015559613.1'];NW_006281839.1
102772702;Myotis davidii;5;LOC102772702 tripartite motif-containing protein 5;['XM_015568032.1', 'XM_006770067.2'];NW_006295459.1
102766461;Myotis davidii;5;LOC102766461 tripartite motif-containing protein 5;['XM_006752605.2'];NW_006281839.1
102753792;Myotis davidii;5;LOC102753792 tripartite motif-containing protein 5;['XM_015566677.1'];NW_006293959.1
102753236;Myotis davidii;5;LOC102753236 tripartite motif-containing protein 5;['XM_006767924.2'];NW_006293959.1
102773168;Myotis davidii;22;LOC102773168 E3 ubiquitin-protein ligase TRIM22;['XM_006770069.2'];NW_006295459.1
102767617;Myotis davidii;22;LOC102767617 E3 ubiquitin-protein ligase TRIM22;['XM_015560198.1'];NW_006281839.1
105883480;Microcebus murinus;6;TRIM6 tripartite motif containing 6;['XM_012786601.1', 'XM_012786600.1', 'XM_012786599.1'];NC_033664.1
105883476;Microcebus murinus;5;LOC105883476 tripartite motif-containing protein 5-like;['XM_012786593.2', 'XM_012786592.2', 'NM_001309943.1'];NC_033664.1
105883479;Microcebus murinus;34;LOC105883479 tripartite motif-containing protein 34-like;['XM_020286593.1'];NC_033664.1
105883338;Microcebus murinus;5;LOC105883338 tripartite motif-containing protein 5-like;[];NC_033664.1
100126072;Oryctolagus cuniculus;5;TRIM5 tripartite motif containing 5;['XM_008258591.2', 'XM_017341501.1', 'XM_008258588.2', 'XM_017341452.1', 'NM_001105673.1'];NC_013669.1
100328879;Oryctolagus cuniculus;6;TRIM6 tripartite motif containing 6;['NM_001171472.1'];NC_013669.1
103345896;Oryctolagus cuniculus;5;LOC103345896 tripartite motif-containing protein 5-like;[];NC_013670.1
102437606;Myotis lucifugus;5;LOC102437606 tripartite motif-containing protein 5;['XM_023758768.1', 'XM_023758767.1', 'XM_023758765.1'];NW_005871186.1
102436786;Myotis lucifugus;34;LOC102436786 tripartite motif-containing protein 34;['XM_023758764.1', 'XM_006094557.3'];NW_005871186.1
102436277;Myotis lucifugus;6;TRIM6 tripartite motif containing 6;['XM_006094555.2'];NW_005871186.1
102435966;Myotis lucifugus;22;LOC102435966 E3 ubiquitin-protein ligase TRIM22-like;['XM_023758783.1', 'XM_014460753.2'];NW_005871186.1
106698119;Myotis lucifugus;22;LOC106698119 E3 ubiquitin-protein ligase TRIM22-like;['XM_014460759.2'];NW_005871186.1
102431987;Myotis lucifugus;5;LOC102431987 tripartite motif-containing protein 5-like;['XM_023748413.1', 'XM_014449718.2', 'XM_014449717.2'];NW_005872421.1
111827152;Myotis lucifugus;5;LOC111827152 tripartite motif-containing protein 5-like;['XM_023758769.1'];NW_005871186.1
111822979;Myotis lucifugus;5;LOC111822979 tripartite motif-containing protein 5-like;['XM_006094560.3'];NW_005871186.1
106694372;Myotis lucifugus;5;LOC106694372 tripartite motif-containing protein 5-like;['XM_014449721.2'];NW_005872421.1
111823000;Myotis lucifugus;5;LOC111823000 tripartite motif-containing protein 5-like;[];NW_005871186.1
102437756;Myotis lucifugus;5;LOC102437756 tripartite motif-containing protein 5-like;[];NW_005871058.1
107538708;Miniopterus natalensis;6;TRIM6 tripartite motif containing 6;['XM_016215033.1', 'XM_016215032.1', 'XM_016215031.1'];NW_015504598.1
107538666;Miniopterus natalensis;22;LOC107538666 E3 ubiquitin-protein ligase TRIM22-like;['XM_016214982.1', 'XM_016214980.1'];NW_015504598.1
107538709;Miniopterus natalensis;34;LOC107538709 tripartite motif-containing protein 34-like;['XM_016215034.1'];NW_015504598.1
107540508;Miniopterus natalensis;5;LOC107540508 tripartite motif-containing protein 5-like;['XM_016217283.1', 'XM_016217282.1'];NW_015504667.1
107538665;Miniopterus natalensis;5;LOC107538665 tripartite motif-containing protein 5-like;['XM_016214979.1'];NW_015504598.1
107538608;Miniopterus natalensis;5;LOC107538608 tripartite motif-containing protein 5-like;['XM_016214926.1'];NW_015504598.1
103001450;Balaenoptera acutorostrata scammoni;6;TRIM6 tripartite motif containing 6;['XM_007172865.2', 'XM_007172866.1'];NW_006725854.1
104869977;Fukomys damarensis;34;LOC104869977 tripartite motif-containing protein 34;['XM_033764185.1', 'XM_010635407.2', 'XM_010635400.3', 'XM_010635389.3', 'XM_010635394.3', 'XM_010635383.3', 'XM_010635382.3'];NW_022900928.1
104870033;Fukomys damarensis;5;LOC104870033 tripartite motif-containing protein 5;['XM_010635428.2'];NW_022900928.1
104847912;Fukomys damarensis;5;LOC104847912 tripartite motif-containing protein 5;['XM_010603876.1'];NW_022944695.1
100763830;Cricetulus griseus;6;LOC100763830 tripartite motif-containing protein 6;['XM_035442316.1', 'XM_027407920.2', 'XM_027407918.2', 'XM_027407917.2', 'XM_027407914.2', 'XM_027407916.2', 'XM_035442315.1', 'XM_035442314.1', 'XM_027407915.2', 'XM_027407913.2', 'XM_027407912.2', 'XM_007653554.4'];NW_003615815.1
100762063;Cricetulus griseus;6;LOC100762063 tripartite motif-containing protein 6-like;['XM_035453913.1', 'XM_035459958.1'];NW_003614566.1
113832530;Cricetulus griseus;6;LOC113832530 tripartite motif-containing protein 6-like;[];NW_023276806.1
107977724;Cricetulus griseus;6;LOC107977724 tripartite motif-containing protein 6-like;[];NW_003661988.1
100773054;Cricetulus griseus;6;LOC100773054 tripartite motif-containing protein 6-like;[];NW_003614620.1
100772197;Cricetulus griseus;6;LOC100772197 tripartite motif-containing protein 6-like;[];NW_003615572.1
100769658;Cricetulus griseus;6;LOC100769658 tripartite motif-containing protein 6-like;[];NW_003619058.1
100760265;Cricetulus griseus;6;LOC100760265 tripartite motif-containing protein 6-like;[];NW_003618528.1
100759791;Cricetulus griseus;6;LOC100759791 tripartite motif-containing protein 6-like;[];NW_003618740.1
100752697;Cricetulus griseus;6;LOC100752697 tripartite motif-containing protein 6-like;[];NW_003619125.1
121476546;Vulpes lagopus;22;TRIM22 tripartite motif containing 22;['XM_041730642.1', 'XM_041730641.1', 'XM_041730639.1', 'XM_041730638.1', 'XM_041730637.1'];NC_054838.1
121476456;Vulpes lagopus;6;TRIM6 tripartite motif containing 6;['XM_041730497.1', 'XM_041730495.1', 'XM_041730494.1'];NC_054838.1
121476454;Vulpes lagopus;34;LOC121476454 tripartite motif-containing protein 34-like;['XM_041730493.1', 'XM_041730492.1', 'XM_041730491.1', 'XM_041730490.1'];NC_054838.1
101133927;Gorilla gorilla;22;TRIM22 tripartite motif containing 22;['XM_031007637.1', 'XM_019037085.2', 'XM_004050562.3'];NW_022154674.1
